Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Madagascar	22.2	21.22	20.24	19.259999999999998	18.28	17.3	16.88	16.46	16.04	15.62	15.2	14.719999999999999	14.24	13.76	13.280000000000001	12.8	12.76	12.72	12.68	12.64	12.6	14.4	15.5	18.3	19.2	20.5	20.6	20.9	21.0
Malawi	19.7	18.68	17.66	16.64	15.62	14.6	14.18	13.76	13.34	12.92	12.5	12.5	12.5	12.5	12.5	12.5	14.66	16.82	18.98	21.14	23.3	26.7	25.2	21.0	15.1	17.0	19.6	19.6	19.6
Malaysia	72.7	83.5	94.30000000000001	105.10000000000001	115.9	126.7	129.04	131.38	133.72	136.06	138.4	134.26	130.12	125.98	121.84	117.7	118.82000000000001	119.94	121.06	122.17999999999999	123.3	124.4	129.8	138.4	140.6	144.6	145.1	140.3	143.1
Maldives	33.0	33.38	33.76	34.14	34.519999999999996	34.9	34.879999999999995	34.86	34.839999999999996	34.82	34.8	37.239999999999995	39.68	42.12	44.56	47.0	52.980000000000004	58.96	64.94	70.92	76.9	70.7	64.6	60.6	58.3	61.3	68.2	64.6	64.9
Mali	12.3	11.860000000000001	11.42	10.98	10.54	10.1	10.42	10.74	11.059999999999999	11.379999999999999	11.7	12.94	14.18	15.419999999999998	16.659999999999997	17.9	17.419999999999998	16.939999999999998	16.46	15.98	15.5	18.0	21.1	21.7	24.0	27.0	31.3	32.1	32.3
Malta	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.2	149.14	149.07999999999998	149.02	148.96	148.9	153.5	150.6	143.9	136.1	130.6	124.1	116.2	116.2
Mauritania	470.3	473.7866666666667	477.27333333333337	480.76	484.24666666666667	487.73333333333335	491.22	494.7066666666667	498.1933333333333	501.68	505.1666666666667	508.65333333333336	512.14	515.6266666666667	519.1133333333333	522.6	495.94	469.28000000000003	442.62	415.96000000000004	389.3	346.2	30.2	31.0	38.4	42.4	42.1	42.9	42.9
Mauritius	44.7	48.980000000000004	53.26	57.54	61.81999999999999	66.1	66.8	67.5	68.19999999999999	68.89999999999999	69.6	76.44	83.28	90.12	96.96	103.8	103.1	102.39999999999999	101.7	101.0	100.3	103.2	111.5	120.3	114.0	116.3	113.5	125.7	111.0
Mexico	37.6	37.980000000000004	38.36	38.74	39.12	39.5	37.2	34.9	32.6	30.3	28.0	28.6	29.2	29.8	30.4	31.0	33.52	36.04	38.56	41.08	43.6	44.1	45.6	48.5	49.1	52.5	54.7	54.8	54.4
Micronesia	-31.0	-31.0	-31.0	-31.0	-31.0	-31.0	-33.26	-35.519999999999996	-37.78	-40.04	-42.3	-38.739999999999995	-35.18	-31.619999999999997	-28.06	-24.5	-22.54	-20.58	-18.619999999999997	-16.66	-14.7	-18.3	-19.1	-27.2	-26.2	-32.7	-41.2	-46.8	-46.8
Moldova	23.7	23.7	23.7	23.7	23.7	23.7	24.0	24.3	24.599999999999998	24.9	25.2	26.46	27.72	28.98	30.240000000000002	31.5	31.26	31.02	30.78	30.54	30.3	32.5	36.4	38.5	32.6	31.1	26.7	23.1	20.9
Mongolia	6.4	6.4	6.4	6.4	6.4	6.4	6.92	7.44	7.96	8.48	9.0	12.52	16.04	19.560000000000002	23.080000000000002	26.6	26.44	26.28	26.12	25.96	25.8	33.8	25.7	58.5	66.4	69.3	76.0	65.5	65.5
Montenegro	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5	27.48	37.46	47.44	57.42	67.4	61.2	61.2	61.2	61.2	61.2	61.2	61.2	61.2
Morocco	36.7	39.36	42.02	44.68	47.34	50.0	55.46	60.92	66.38	71.84	77.3	75.7	74.1	72.5	70.89999999999999	69.3	79.34	89.38	99.42	109.46000000000001	119.5	127.0	132.1	130.2	132.3	127.8	132.4	134.4	110.2
Mozambique	15.6	13.44	11.28	9.12	6.959999999999999	4.8	5.7	6.6	7.5	8.4	9.3	8.860000000000001	8.42	7.98	7.54	7.1	10.32	13.54	16.759999999999998	19.98	23.2	24.3	27.2	28.5	34.9	43.2	44.1	32.1	32.9
Myanmar	39.6	38.18	36.76	35.34	33.92	32.5	32.24	31.98	31.72	31.46	31.2	29.58	27.96	26.34	24.72	23.1	23.52	23.94	24.36	24.78	25.2	27.6	22.7	26.8	28.9	33.3	39.3	42.5	42.5
Namibia	16.5	23.06	29.619999999999997	36.18	42.739999999999995	49.3	48.16	47.019999999999996	45.88	44.74	43.6	45.72	47.84	49.96	52.08	54.2	53.7	53.2	52.7	52.2	51.7	51.5	49.7	51.2	55.5	68.0	76.9	76.5	77.3
Nepal	28.0	29.2	30.4	31.6	32.8	34.0	35.36	36.72	38.08	39.44	40.8	41.08	41.36	41.64	41.92	42.2	47.24	52.28	57.32000000000001	62.36000000000001	67.4	66.7	68.3	69.0	70.7	75.0	86.0	85.7	102.2
Netherlands	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	164.6	174.79999999999998	185.0	195.2	205.39999999999998	215.6	221.4	231.4	206.9	215.5	204.4	207.2	190.8	176.8
New Zealand	77.4	79.82000000000001	82.24000000000001	84.66	87.08	89.5	93.2	96.9	100.6	104.3	108.0	111.68	115.36	119.04	122.72	126.4	131.26	136.12	140.98	145.84	150.7	150.5	150.29999999999998	150.1	158.7	160.9	165.4	165.5	154.8
Nicaragua	162.8	148.46	134.12	119.78	105.44	91.1	87.32	83.53999999999999	79.75999999999999	75.98	72.2	70.08	67.96000000000001	65.84	63.72	61.6	59.34	57.08	54.82	52.56	50.3	46.3	46.0	48.5	46.9	47.8	49.3	51.2	49.2
Niger	16.2	14.7	13.2	11.7	10.2	8.7	8.799999999999999	8.899999999999999	9.0	9.1	9.2	9.42	9.64	9.86	10.08	10.3	11.08	11.86	12.64	13.42	14.2	15.8	14.5	13.6	14.7	18.6	20.4	21.4	22.0
Nigeria	12.5	13.06	13.620000000000001	14.18	14.74	15.3	13.58	11.86	10.14	8.42	6.7	6.46	6.22	5.98	5.74	5.5	8.22	10.940000000000001	13.66	16.380000000000003	19.1	22.4	20.9	21.9	21.6	23.1	26.6	23.3	21.2
Macedonia	24.5	24.5	24.5	24.5	24.5	24.5	22.34	20.18	18.02	15.86	13.7	14.68	15.66	16.64	17.62	18.6	24.44	30.28	36.12	41.959999999999994	47.8	46.1	53.1	54.7	55.5	60.8	56.7	60.5	58.7
Norway	65.0	63.14	61.28	59.42	57.56	55.7	57.96	60.22	62.480000000000004	64.74	67.0	74.96	82.92	90.88	98.84	106.8	110.64	114.48	118.32	122.16	126.0	125.3	123.2	129.0	134.7	144.8	150.2	150.7	147.6
Oman	15.0	17.12	19.240000000000002	21.36	23.48	25.6	28.0	30.400000000000002	32.8	35.2	37.6	35.64	33.68	31.72	29.76	27.8	29.68	31.560000000000002	33.44	35.32	37.2	34.1	36.0	36.6	41.6	65.4	70.5	71.0	66.8
Pakistan	50.9	50.92	50.94	50.96	50.98	51.0	49.12	47.24	45.36	43.480000000000004	41.6	42.58	43.56	44.54	45.52	46.5	46.44	46.38	46.32	46.260000000000005	46.2	42.7	46.2	49.5	47.5	48.8	52.4	53.9	58.3
Palestinian Territory	28.7	28.7	28.7	28.7	28.7	28.7	28.7	28.7	28.7	28.7	28.7	29.12	29.54	29.96	30.38	30.8	30.02	29.24	28.46	27.68	26.9	31.1	34.5	32.5	35.1	43.7	49.0	52.9	56.6
Panama	43.5	45.92	48.34	50.760000000000005	53.18	55.6	62.28	68.96000000000001	75.64	82.32	89.0	88.26	87.52	86.78	86.03999999999999	85.3	84.32	83.34	82.36	81.38000000000001	80.4	81.1	80.4	63.9	78.0	80.4	80.7	82.7	82.6
Papua New Guinea	35.7	34.400000000000006	33.1	31.8	30.5	29.2	29.0	28.8	28.599999999999998	28.4	28.2	27.0	25.8	24.6	23.4	22.2	22.5	22.8	23.099999999999998	23.4	23.7	21.8	28.2	35.4	37.2	40.5	44.6	41.9	37.5
Paraguay	13.5	16.16	18.82	21.48	24.14	26.8	26.44	26.080000000000002	25.72	25.36	25.0	22.76	20.52	18.28	16.04	13.8	15.42	17.04	18.66	20.28	21.9	24.5	28.4	28.7	31.3	37.0	34.4	33.4	35.9
Peru	20.1	18.540000000000003	16.98	15.420000000000002	13.860000000000001	12.3	15.200000000000001	18.1	21.0	23.9	26.8	24.96	23.12	21.28	19.44	17.6	17.86	18.12	18.38	18.64	18.9	19.1	22.0	26.0	29.8	33.2	32.7	35.1	37.5
Philippines	23.2	29.7	36.2	42.7	49.2	55.7	56.22	56.74	57.26	57.78	58.3	56.08	53.86	51.64	49.42	47.2	47.6	48.0	48.400000000000006	48.800000000000004	49.2	52.0	50.9	51.9	55.9	59.0	63.5	66.3	69.1
Poland	18.4	20.599999999999998	22.799999999999997	25.0	27.2	29.4	30.38	31.36	32.339999999999996	33.32	34.3	35.12	35.94	36.76	37.58	38.4	43.36	48.32	53.28	58.24	63.2	65.9	64.1	67.2	71.0	73.1	75.6	73.4	73.5
Portugal	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	142.0	154.78	167.56	180.34	193.12	205.9	204.8	201.2	188.6	173.7	166.6	158.5	152.9	149.6
Qatar	33.6	39.120000000000005	44.64	50.160000000000004	55.68000000000001	61.2	56.980000000000004	52.760000000000005	48.54	44.32	40.1	40.620000000000005	41.14	41.660000000000004	42.18	42.7	48.480000000000004	54.26	60.04	65.82	71.6	72.4	79.8	75.2	81.9	124.0	147.7	147.8	132.8
Romania	79.7	68.22	56.74	45.260000000000005	33.78	22.3	20.62	18.94	17.259999999999998	15.58	13.9	15.3	16.7	18.1	19.5	20.9	26.34	31.78	37.22	42.66	48.1	49.4	46.8	41.8	37.9	37.5	33.9	32.9	32.9
Russia	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	47.9	51.7	58.8	58.6	53.9
Rwanda	17.1	16.28	15.46	14.64	13.82	13.0	12.9	12.8	12.7	12.6	12.5	11.46	10.42	9.379999999999999	8.34	7.3	7.52	7.74	7.96	8.18	8.4	9.2	13.4	12.5	17.3	19.2	18.9	19.0	19.6
Saint Kitts and Nevis	57.2	60.2	63.2	66.2	69.2	72.2	76.92	81.64	86.36	91.08	95.8	97.96	100.11999999999999	102.28	104.44	106.6	108.38	110.16	111.94	113.72	115.5	105.0	101.2	59.4	75.4	46.3	42.8	43.2	37.7
Saint Lucia	45.0	46.94	48.88	50.82	52.760000000000005	54.7	57.040000000000006	59.38	61.720000000000006	64.06	66.4	67.66000000000001	68.92	70.18	71.44	72.7	78.08	83.46	88.84	94.22	99.6	99.9	111.2	111.0	98.5	85.2	76.8	70.0	67.2
Saint Vincent and the Grenadines	40.7	43.1	45.5	47.900000000000006	50.300000000000004	52.7	55.0	57.300000000000004	59.6	61.900000000000006	64.2	62.300000000000004	60.400000000000006	58.5	56.6	54.7	54.74	54.78	54.82	54.86	54.9	57.6	58.4	57.5	58.0	58.1	55.1	56.4	55.1
Samoa	0.0	1.8199999999999998	3.6399999999999997	5.459999999999999	7.279999999999999	9.1	10.94	12.780000000000001	14.620000000000001	16.46	18.3	21.0	23.700000000000003	26.400000000000002	29.1	31.8	38.12	44.44	50.76	57.08	63.4	62.0	60.3	66.5	74.7	74.3	79.0	78.7	76.5
Sao Tome and Principe	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	10.879999999999999	17.759999999999998	24.64	31.52	38.4	40.4	36.4	30.2	25.6	23.6	22.3	24.2	25.4
Saudi Arabia	12.8	16.32	19.84	23.36	26.88	30.4	31.22	32.04	32.86	33.68	34.5	33.36	32.22	31.08	29.94	28.8	23.02	17.240000000000002	11.46	5.68	-0.1	-4.1	-10.2	-7.9	1.8	20.5	34.1	38.8	38.8
Senegal	26.6	24.78	22.96	21.14	19.32	17.5	17.72	17.94	18.16	18.380000000000003	18.6	18.16	17.72	17.28	16.84	16.4	18.419999999999998	20.439999999999998	22.46	24.48	26.5	28.1	27.8	31.3	32.0	33.7	36.3	37.6	35.4
Serbia	58.3	58.3	58.3	58.3	58.3	58.3	58.3	58.3	58.3	58.3	58.3	51.96	45.62	39.28	32.94	26.6	31.880000000000003	37.16	42.44	47.72	53.0	50.3	53.9	46.6	49.2	51.1	52.4	50.9	51.5
Seychelles	42.3	48.26	54.22	60.17999999999999	66.13999999999999	72.1	79.69999999999999	87.3	94.89999999999999	102.5	110.1	108.61999999999999	107.14	105.66	104.18	102.7	92.08	81.46000000000001	70.84	60.22	49.6	43.9	36.5	37.6	35.2	35.6	40.2	44.0	41.1
Sierra Leone	36.3	42.0	47.699999999999996	53.4	59.099999999999994	64.8	62.72	60.64	58.56	56.48	54.4	47.18	39.96	32.74	25.520000000000003	18.3	18.1	17.900000000000002	17.7	17.5	17.3	16.3	14.0	12.2	14.5	18.6	21.8	21.9	23.2
Singapore	58.6	58.72	58.84	58.96	59.080000000000005	59.2	62.660000000000004	66.12	69.58	73.04	76.5	73.4	70.3	67.2	64.1	61.0	64.72	68.44	72.16	75.88	79.6	87.1	93.3	109.1	123.5	115.1	126.2	134.8	136.6
Slovakia	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	64.6	65.9	63.0	62.0	65.2	73.5	77.8	79.3	79.4
Slovenia	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	64.4	70.72	77.04	83.36	89.68	96.0	92.4	92.6	82.9	68.1	70.8	71.1	68.5	64.2
Solomon Islands	23.8	23.98	24.16	24.34	24.52	24.7	25.06	25.419999999999998	25.78	26.14	26.5	27.08	27.66	28.24	28.82	29.4	28.88	28.36	27.84	27.32	26.8	13.4	11.3	19.7	21.9	24.4	29.2	28.1	27.9
South Africa	94.8	102.97999999999999	111.16	119.33999999999999	127.51999999999998	135.7	138.28	140.85999999999999	143.44	146.01999999999998	148.6	154.51999999999998	160.44	166.35999999999999	172.28	178.2	179.66	181.12	182.57999999999998	184.04	185.5	171.5	181.2	181.9	185.1	176.4	176.4	180.4	180.4
South Sudan	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	-6.1	6.4	9.6	22.6	32.7	46.5	46.5	46.5
Spain	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	155.6	172.68	189.76	206.84	223.92000000000002	241.0	248.9	245.6	223.6	211.2	193.6	187.4	178.1	166.6
Sri Lanka	38.0	38.58	39.16	39.74	40.32	40.9	41.46	42.02	42.58	43.14	43.7	43.660000000000004	43.620000000000005	43.58	43.54	43.5	41.9	40.3	38.7	37.1	35.5	53.6	54.2	57.5	60.9	68.3	71.3	71.3	71.3
Sudan	21.7	18.36	15.02	11.68	8.34	5.0	5.78	6.5600000000000005	7.34	8.120000000000001	8.9	9.82	10.74	11.66	12.58	13.5	15.2	16.9	18.6	20.3	22.0	23.7	25.0	22.1	18.8	18.1	22.5	23.3	31.1
Suriname	109.2	88.30000000000001	67.4	46.50000000000001	25.60000000000001	4.7	10.100000000000001	15.5	20.900000000000002	26.3	31.7	30.86	30.02	29.18	28.34	27.5	27.38	27.259999999999998	27.14	27.02	26.9	23.4	25.6	32.4	38.7	54.4	52.8	52.2	45.2
Sweden	62.2	58.620000000000005	55.04	51.46	47.879999999999995	44.3	44.68	45.06	45.44	45.82	46.2	60.36	74.52000000000001	88.68	102.84	117.0	122.94	128.88	134.82	140.76	146.7	152.3	156.4	149.1	156.5	150.8	155.2	165.8	154.7
Switzerland	158.4	159.62	160.84	162.06	163.28	164.5	163.2	161.9	160.6	159.3	158.0	158.66	159.32	159.98000000000002	160.64000000000001	161.3	163.60000000000002	165.9	168.20000000000002	170.5	172.8	174.8	182.3	172.7	174.0	174.8	179.3	179.3	179.3
Syria	56.6	54.92	53.24	51.56	49.88	48.2	43.660000000000004	39.120000000000005	34.58	30.04	25.5	27.46	29.419999999999998	31.38	33.339999999999996	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3	35.3
Tajikistan	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	16.919999999999998	15.94	14.959999999999999	13.98	13.0	11.92	10.84	9.76	8.68	7.6	13.8	14.6	19.5	19.8	20.8	25.2	15.7	15.6
Tanzania	34.6	32.28	29.96	27.64	25.32	23.0	20.04	17.08	14.120000000000001	11.16	8.2	8.34	8.48	8.62	8.76	8.9	10.16	11.42	12.68	13.94	15.2	16.8	17.7	17.7	19.4	21.6	19.3	17.0	17.0
Thailand	94.1	103.34	112.58	121.82000000000001	131.06	140.3	139.10000000000002	137.9	136.70000000000002	135.5	134.3	129.64000000000001	124.98	120.32000000000001	115.66	111.0	115.48	119.96000000000001	124.44	128.92000000000002	133.4	148.2	155.9	159.8	167.2	171.2	170.3	169.7	167.0
Timor Leste	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-2.5	-3.1	-3.7	-4.3	-4.9	-5.5	-4.9	-10.2	-8.3	-0.4	-4.1	-8.5	-8.6	-10.9
Togo	21.3	22.240000000000002	23.18	24.12	25.06	26.0	24.7	23.4	22.1	20.8	19.5	19.5	19.5	19.5	19.5	19.5	21.86	24.22	26.580000000000002	28.94	31.3	34.4	38.2	43.3	41.8	45.3	45.3	48.4	48.8
Tonga	30.0	30.28	30.56	30.84	31.119999999999997	31.4	32.879999999999995	34.36	35.839999999999996	37.32	38.8	40.699999999999996	42.599999999999994	44.5	46.4	48.3	46.62	44.94	43.26	41.58	39.9	29.4	26.5	28.1	29.3	33.5	34.2	32.3	31.6
Trinidad and Tobago	58.5	57.56	56.62	55.68	54.739999999999995	53.8	52.08	50.36	48.64	46.92	45.2	40.78	36.36	31.940000000000005	27.520000000000003	23.1	24.92	26.740000000000002	28.560000000000002	30.380000000000003	32.2	24.6	33.8	30.4	30.7	37.3	45.3	47.3	48.5
Tunisia	62.5	64.24	65.98	67.72	69.46000000000001	71.2	70.24000000000001	69.28	68.32000000000001	67.36	66.4	65.82000000000001	65.24000000000001	64.66	64.08	63.5	65.62	67.74	69.86	71.97999999999999	74.1	83.2	83.4	84.8	86.4	89.9	93.2	97.7	93.3
Turkey	19.5	21.16	22.82	24.48	26.14	27.8	29.64	31.48	33.32	35.16	37.0	38.4	39.8	41.2	42.6	44.0	48.8	53.6	58.4	63.2	68.0	66.7	67.1	72.9	75.3	77.5	80.6	80.8	83.3
Uganda	4.4	4.4	4.4	4.4	4.4	4.4	5.96	7.52	9.08	10.64	12.2	11.479999999999999	10.76	10.04	9.32	8.6	9.799999999999999	11.0	12.2	13.399999999999999	14.6	18.7	17.2	17.9	21.4	24.2	25.1	25.1	25.5
Ukraine	15.5	15.5	15.5	15.5	15.5	15.5	17.16	18.82	20.48	22.14	23.8	25.7	27.599999999999998	29.5	31.4	33.3	45.48	57.66	69.84	82.02000000000001	94.2	87.3	87.9	95.0	108.5	85.2	78.7	65.5	50.6
United Arab Emirates	23.2	24.34	25.48	26.619999999999997	27.759999999999998	28.9	28.9	28.9	28.9	28.9	28.9	31.66	34.42	37.18	39.94	42.7	52.760000000000005	62.82	72.88	82.94	93.0	82.1	76.7	82.2	82.4	103.6	109.2	102.4	91.3
United Kingdom	109.5	108.32	107.14	105.96	104.78	103.6	106.19999999999999	108.8	111.39999999999999	114.0	116.6	122.52	128.44	134.35999999999999	140.28	146.2	158.01999999999998	169.84	181.66	193.48000000000002	205.3	196.0	191.1	179.1	166.2	160.5	165.3	166.5	166.5
United States	145.6	149.72	153.84	157.95999999999998	162.07999999999998	166.2	171.28	176.35999999999999	181.44	186.51999999999998	191.6	196.74	201.88	207.02	212.16	217.3	218.78	220.26	221.74	223.22	224.7	224.8	227.2	239.1	242.0	235.5	240.8	249.7	235.6
Uruguay	46.7	43.84	40.980000000000004	38.120000000000005	35.26	32.4	35.96	39.52	43.08	46.64	50.2	47.84	45.480000000000004	43.120000000000005	40.76	38.4	37.06	35.72	34.379999999999995	33.04	31.7	29.4	31.4	35.4	35.6	36.4	35.0	35.1	36.0
Vanuatu	30.8	31.380000000000003	31.96	32.54	33.120000000000005	33.7	34.080000000000005	34.46	34.84	35.22	35.6	37.38	39.160000000000004	40.94	42.72	44.5	48.34	52.18	56.02	59.86	63.7	67.7	70.0	68.7	72.1	65.5	60.9	58.0	52.6
Venezuela	37.4	37.08	36.76	36.44	36.12	35.8	31.619999999999997	27.439999999999998	23.259999999999998	19.08	14.9	14.44	13.98	13.52	13.06	12.6	14.58	16.56	18.54	20.52	22.5	33.7	48.3	61.9	61.9	61.9	61.9	61.9	61.9
Vietnam	20.1	20.1	20.1	20.1	20.1	20.1	23.1	26.1	29.1	32.1	35.1	41.160000000000004	47.22	53.28	59.34	65.4	77.26	89.12	100.98	112.84	124.7	110.2	104.9	108.2	113.8	128.3	140.1	141.9	141.9
Yemen	51.8	49.82	47.839999999999996	45.86	43.879999999999995	41.9	34.58	27.259999999999998	19.939999999999998	12.619999999999997	5.3	5.4399999999999995	5.58	5.72	5.86	6.0	8.7	11.4	14.100000000000001	16.8	19.5	23.4	27.1	30.1	30.1	30.1	30.1	30.1	30.1
Zambia	67.8	65.92	64.03999999999999	62.16	60.28	58.4	59.519999999999996	60.64	61.76	62.88	64.0	55.08	46.16	37.24	28.32	19.4	18.54	17.68	16.82	15.959999999999999	15.1	21.1	21.9	26.3	25.8	29.7	27.0	21.8	22.3
Zimbabwe	41.7	43.82	45.94	48.06	50.18	52.3	52.28	52.26	52.24	52.22	52.2	52.82	53.44	54.06	54.68	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3	55.3
