Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Jordan	22.4	24.24	26.08	27.92	29.76	31.6	32.68	33.76	34.84	35.92	37.0	39.68	42.36	45.04	47.72	50.4	53.96	57.52	61.08	64.64	68.2	69.9	71.8	73.8	76.1	77.9	79.5	81.2	82.7
Kazakhstan	213.3	196.84	180.38	163.92000000000002	147.46	131.0	134.42	137.84	141.26	144.68	148.1	167.0	185.89999999999998	204.79999999999998	223.7	242.6	259.68	276.76	293.84000000000003	310.92	328.0	352.3	369.2	391.3	407.8	412.7	417.2	434.3	452.1
Kenya	55.7	56.620000000000005	57.54	58.46	59.379999999999995	60.3	61.66	63.019999999999996	64.38	65.74	67.1	69.72	72.34	74.96	77.58	80.2	84.64	89.08	93.52000000000001	97.96000000000001	102.4	108.6	113.6	120.3	126.7	134.0	141.8	148.7	158.1
Kiribati	0.1	0.1	0.1	0.1	0.1	0.1	0.12000000000000001	0.14	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
South Korea	498.7	548.36	598.02	647.6800000000001	697.34	747.0	792.74	838.48	884.22	929.96	975.7	1026.46	1077.22	1127.98	1178.74	1229.5	1284.42	1339.34	1394.26	1449.1799999999998	1504.1	1559.4	1595.2	1641.4	1696.2	1743.6	1794.6	1849.6	1899.0
Kuwait	130.5	130.5	130.5	130.5	130.5	130.5	133.08	135.66	138.24	140.82	143.4	157.28	171.16	185.04000000000002	198.92000000000002	212.8	215.34	217.88	220.42000000000002	222.96	225.5	247.2	263.6	266.6	267.9	269.5	277.4	267.7	271.1
Kyrgyzstan	15.3	13.780000000000001	12.260000000000002	10.74	9.22	7.7	8.2	8.7	9.2	9.7	10.2	10.6	11.0	11.399999999999999	11.799999999999999	12.2	12.799999999999999	13.399999999999999	14.0	14.6	15.2	16.1	16.1	17.8	18.5	19.3	20.1	21.0	21.8
Laos	7.3	7.8	8.3	8.8	9.3	9.8	10.48	11.16	11.84	12.52	13.2	14.139999999999999	15.079999999999998	16.02	16.959999999999997	17.9	19.599999999999998	21.299999999999997	23.0	24.7	26.4	28.5	30.8	33.2	35.8	38.4	41.0	43.9	46.7
Latvia	20.6	20.6	20.6	20.6	20.6	20.6	21.78	22.96	24.14	25.32	26.5	29.04	31.580000000000002	34.120000000000005	36.660000000000004	39.2	39.02	38.84	38.66	38.48	38.3	40.7	42.4	43.4	44.2	45.5	46.5	48.6	50.9
Lebanon	15.7	19.5	23.3	27.1	30.900000000000002	34.7	35.92	37.14	38.36	39.58	40.8	42.519999999999996	44.239999999999995	45.959999999999994	47.68	49.4	53.8	58.2	62.6	67.0	71.4	72.0	74.0	75.9	77.3	77.7	78.9	79.3	79.5
