Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Lesotho	2397.0	2397.0	2397.0	2397.0	2397.0	2397.0	2410.6	2424.2	2437.8	2451.4	2465.0	2568.0	2671.0	2774.0	2877.0	2980.0	3113.8	3247.6	3381.4	3515.2	3649.0	3657.0	3747.0	3754.0	3736.0	3840.0	3990.0	3841.0	3864.0
Liberia	318.0	318.0	318.0	318.0	318.0	318.0	539.6	761.2	982.8	1204.4	1426.0	1352.2	1278.4	1204.6	1130.8	1057.0	1052.0	1047.0	1042.0	1037.0	1032.0	1106.0	1116.0	1177.0	1152.0	1134.0	1085.0	1075.0	1030.0
Libya	32533.0	32533.0	32533.0	32533.0	32533.0	32533.0	32345.2	32157.4	31969.6	31781.8	31594.0	32666.8	33739.6	34812.4	35885.2	36958.0	38769.0	40580.0	42391.0	44202.0	46013.0	17418.0	38851.0	18758.0	14516.0	14139.0	13735.0	17277.0	18364.0
Lithuania	11904.0	11904.0	11904.0	11904.0	11904.0	11904.0	12471.0	13038.0	13605.0	14172.0	14739.0	16355.4	17971.8	19588.2	21204.6	22821.0	23042.8	23264.6	23486.4	23708.2	23930.0	25630.0	27028.0	28789.0	30425.0	30248.0	31253.0	32976.0	34558.0
Luxembourg	96516.0	96516.0	96516.0	96516.0	96516.0	96516.0	98963.8	101411.6	103859.4	106307.2	108755.0	109240.2	109725.4	110210.6	110695.8	111181.0	104765.0	98349.0	91933.0	85517.0	79101.0	76102.0	73831.0	71587.0	69620.0	76657.0	75872.0	77721.0	77847.0
Madagascar	1557.0	1557.0	1557.0	1557.0	1557.0	1557.0	1576.8	1596.6	1616.4	1636.2	1656.0	1644.2	1632.4	1620.6	1608.8	1597.0	1605.2	1613.4	1621.6	1629.8	1638.0	1607.0	1582.0	1580.0	1601.0	1597.0	1614.0	1655.0	1690.0
Malawi	914.0	914.0	914.0	914.0	914.0	914.0	931.0	948.0	965.0	982.0	999.0	1000.8	1002.6	1004.4	1006.2	1008.0	1052.6	1097.2	1141.8	1186.4	1231.0	1260.0	1287.0	1310.0	1348.0	1344.0	1365.0	1386.0	1400.0
Malaysia	19383.0	19383.0	19383.0	19383.0	19383.0	19383.0	19685.4	19987.8	20290.2	20592.6	20895.0	21643.4	22391.8	23140.2	23888.6	24637.0	24942.4	25247.8	25553.2	25858.6	26164.0	27095.0	27525.0	28050.0	29214.0	30320.0	31091.0	32499.0	33279.0
Maldives	11360.0	11360.0	11360.0	11360.0	11360.0	11360.0	11734.4	12108.8	12483.2	12857.6	13232.0	13125.6	13019.2	12912.8	12806.4	12700.0	13010.6	13321.2	13631.8	13942.4	14253.0	14941.0	14689.0	14509.0	14932.0	14920.0	15237.0	15378.0	15577.0
Mali	1638.0	1638.0	1638.0	1638.0	1638.0	1638.0	1678.8	1719.6	1760.4	1801.2	1842.0	1908.6	1975.2	2041.8	2108.4	2175.0	2188.8	2202.6	2216.4	2230.2	2244.0	2526.0	2421.0	2435.0	2532.0	2526.0	2539.0	2616.0	2618.0
Malta	31392.0	31392.0	31392.0	31392.0	31392.0	31392.0	32395.6	33399.2	34402.8	35406.4	36410.0	36831.2	37252.4	37673.6	38094.8	38516.0	38541.2	38566.4	38591.6	38616.8	38642.0	39310.0	38889.0	38217.0	40321.0	42591.0	42261.0	42819.0	44515.0
Mauritania	4287.0	4287.0	4287.0	4287.0	4287.0	4287.0	4315.2	4343.4	4371.6	4399.8	4428.0	4521.2	4614.4	4707.6	4800.8	4894.0	4922.4	4950.8	4979.2	5007.6	5036.0	4998.0	5093.0	5251.0	5328.0	5307.0	5318.0	5371.0	5462.0
Mauritius	13198.0	13198.0	13198.0	13198.0	13198.0	13198.0	13818.2	14438.4	15058.6	15678.8	16299.0	16700.4	17101.8	17503.2	17904.6	18306.0	19175.6	20045.2	20914.8	21784.4	22654.0	23344.0	25093.0	25939.0	26795.0	27678.0	29043.0	30367.0	31386.0
Mexico	19224.0	19224.0	19224.0	19224.0	19224.0	19224.0	19972.2	20720.4	21468.6	22216.8	22965.0	22862.6	22760.2	22657.8	22555.4	22453.0	22390.2	22327.4	22264.6	22201.8	22139.0	22369.0	22689.0	22455.0	23065.0	23486.0	23873.0	24183.0	24287.0
Moldova	3597.0	3597.0	3597.0	3597.0	3597.0	3597.0	3534.4	3471.8	3409.2	3346.6	3284.0	3680.8	4077.6	4474.4	4871.2	5268.0	5368.4	5468.8	5569.2	5669.6	5770.0	6080.0	6152.0	6717.0	7054.0	6811.0	7167.0	7575.0	7861.0
Mongolia	5168.0	5168.0	5168.0	5168.0	5168.0	5168.0	5187.8	5207.6	5227.4	5247.2	5267.0	5610.2	5953.4	6296.6	6639.8	6983.0	7254.4	7525.8	7797.2	8068.6	8340.0	9769.0	10351.0	12319.0	11428.0	11538.0	11446.0	10947.0	11931.0
Montenegro	14069.0	14069.0	14069.0	14069.0	14069.0	14069.0	14069.0	14069.0	14069.0	14069.0	14069.0	14322.2	14575.4	14828.6	15081.8	15335.0	15720.4	16105.8	16491.2	16876.6	17262.0	17917.0	17719.0	18305.0	17528.0	18202.0	18650.0	19918.0	20633.0
Morocco	6172.0	6172.0	6172.0	6172.0	6172.0	6172.0	6354.4	6536.8	6719.2	6901.6	7084.0	7363.2	7642.4	7921.6	8200.8	8480.0	8789.8	9099.6	9409.4	9719.2	10029.0	10382.0	10554.0	10945.0	11013.0	11444.0	11470.0	11794.0	12020.0
Mozambique	393.0	393.0	393.0	393.0	393.0	393.0	434.8	476.6	518.4	560.2	602.0	641.0	680.0	719.0	758.0	797.0	836.4	875.8	915.2	954.6	994.0	1061.0	1121.0	1174.0	1221.0	1260.0	1264.0	1265.0	1284.0
Myanmar	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1301.8	1403.6	1505.4	1607.2	1709.0	1972.4	2235.8	2499.2	2762.6	3026.0	3401.4	3776.8	4152.2	4527.6	4903.0	5144.0	5267.0	5717.0	6077.0	6718.0	7172.0	7625.0	8076.0
Namibia	8025.0	8025.0	8025.0	8025.0	8025.0	8025.0	8146.0	8267.0	8388.0	8509.0	8630.0	8838.2	9046.4	9254.6	9462.8	9671.0	9692.6	9714.2	9735.8	9757.4	9779.0	10177.0	10312.0	10728.0	11043.0	11607.0	11067.0	10626.0	10497.0
Nepal	1587.0	1587.0	1587.0	1587.0	1587.0	1587.0	1668.0	1749.0	1830.0	1911.0	1992.0	2006.2	2020.4	2034.6	2048.8	2063.0	2134.2	2205.4	2276.6	2347.8	2419.0	2508.0	2667.0	2819.0	3054.0	3170.0	3171.0	3370.0	3510.0
Netherlands	47057.0	47057.0	47057.0	47057.0	47057.0	47057.0	48433.0	49809.0	51185.0	52561.0	53937.0	53607.8	53278.6	52949.4	52620.2	52291.0	52972.6	53654.2	54335.8	55017.4	55699.0	56656.0	55962.0	55535.0	55440.0	56215.0	56148.0	58392.0	59537.0
New Zealand	30642.0	30642.0	30642.0	30642.0	30642.0	30642.0	31216.0	31790.0	32364.0	32938.0	33512.0	34244.6	34977.2	35709.8	36442.4	37175.0	37512.4	37849.8	38187.2	38524.6	38862.0	39549.0	40234.0	40954.0	41709.0	42575.0	43051.0	43218.0	43743.0
Nicaragua	4017.0	4017.0	4017.0	4017.0	4017.0	4017.0	4189.2	4361.4	4533.6	4705.8	4878.0	4931.6	4985.2	5038.8	5092.4	5146.0	5229.4	5312.8	5396.2	5479.6	5563.0	5832.0	6108.0	6315.0	5152.0	5289.0	5432.0	5590.0	5318.0
Niger	949.0	949.0	949.0	949.0	949.0	949.0	947.4	945.8	944.2	942.6	941.0	944.8	948.6	952.4	956.2	960.0	1048.7142857142858	1137.4285714285713	1226.142857142857	1314.857142857143	1403.5714285714284	1492.2857142857142	1581.0	1592.0	1655.0	1655.0	1669.0	1684.0	1705.0
Nigeria	3659.0	3659.0	3659.0	3659.0	3659.0	3659.0	3642.6	3626.2	3609.8	3593.4	3577.0	3820.8	4064.6	4308.4	4552.2	4796.0	4956.8	5117.6	5278.4	5439.2	5600.0	5727.0	5807.0	6013.0	6324.0	6372.0	6140.0	5981.0	5838.0
Macedonia	10197.0	10197.0	10197.0	10197.0	10197.0	10197.0	10452.8	10708.6	10964.4	11220.2	11476.0	11665.4	11854.8	12044.2	12233.6	12423.0	12754.0	13085.0	13416.0	13747.0	14078.0	14171.0	14121.0	14296.0	15144.0	15506.0	15949.0	15920.0	16279.0
Norway	60959.0	60959.0	60959.0	60959.0	60959.0	60959.0	62758.0	64557.0	66356.0	68155.0	69954.0	71307.8	72661.6	74015.4	75369.2	76723.0	75512.8	74302.6	73092.4	71882.2	70672.0	70075.0	70712.0	70654.0	72509.0	74252.0	74389.0	75111.0	75688.0
Oman	57952.0	57952.0	57952.0	57952.0	57952.0	57952.0	59683.0	61414.0	63145.0	64876.0	66607.0	65612.0	64617.0	63622.0	62627.0	61632.0	61674.6	61717.2	61759.8	61802.4	61845.0	55979.0	56150.0	55194.0	51727.0	52962.0	53027.0	50668.0	50238.0
Pakistan	5887.0	5887.0	5887.0	5887.0	5887.0	5887.0	5893.0	5899.0	5905.0	5911.0	5917.0	6089.0	6261.0	6433.0	6605.0	6777.0	6825.0	6873.0	6921.0	6969.0	7017.0	7113.0	7243.0	7416.0	7670.0	7812.0	8109.0	8353.0	8604.0
Palestinian Territory	6516.0	6516.0	6516.0	6516.0	6516.0	6516.0	6656.2	6796.4	6936.6	7076.8	7217.0	7071.8	6926.6	6781.4	6636.2	6491.0	6623.4	6755.8	6888.2	7020.6	7153.0	7761.0	8094.0	8198.0	8040.0	8364.0	8599.0	8663.0	8704.0
Panama	11760.0	11760.0	11760.0	11760.0	11760.0	11760.0	12042.8	12325.6	12608.4	12891.2	13174.0	13413.4	13652.8	13892.2	14131.6	14371.0	15112.8	15854.6	16596.4	17338.2	18080.0	20752.0	21644.0	22840.0	22525.0	22977.0	23400.0	24313.0	24787.0
Papua New Guinea	3219.0	3219.0	3219.0	3219.0	3219.0	3219.0	3139.4	3059.8	2980.2	2900.6	2821.0	2819.6	2818.2	2816.8	2815.4	2814.0	2891.0	2968.0	3045.0	3122.0	3199.0	3230.0	3302.0	3171.0	3869.0	4160.0	4240.0	4188.0	4106.0
Paraguay	10348.0	10348.0	10348.0	10348.0	10348.0	10348.0	10245.0	10142.0	10039.0	9936.0	9833.0	9716.8	9600.6	9484.4	9368.2	9252.0	9873.8	10495.6	11117.4	11739.2	12361.0	12547.0	11924.0	12882.0	13549.0	13568.0	14022.0	14659.0	15001.0
Peru	8001.0	8001.0	8001.0	8001.0	8001.0	8001.0	8128.4	8255.8	8383.2	8510.6	8638.0	8820.4	9002.8	9185.2	9367.6	9550.0	10094.4	10638.8	11183.2	11727.6	12272.0	12813.0	13659.0	14490.0	14665.0	15413.0	15411.0	15435.0	15853.0
Philippines	5178.0	5178.0	5178.0	5178.0	5178.0	5178.0	5391.8	5605.6	5819.4	6033.2	6247.0	6386.4	6525.8	6665.2	6804.6	6944.0	7196.8	7449.6	7702.4	7955.2	8208.0	8297.0	8756.0	9295.0	9637.0	10103.0	10343.0	11042.0	11518.0
Poland	14070.0	14070.0	14070.0	14070.0	14070.0	14070.0	14948.0	15826.0	16704.0	17582.0	18460.0	19075.0	19690.0	20305.0	20920.0	21535.0	22344.4	23153.8	23963.2	24772.6	25582.0	26850.0	27188.0	28055.0	28843.0	29975.0	30541.0	31975.0	33738.0
Portugal	28679.0	28679.0	28679.0	28679.0	28679.0	28679.0	29464.8	30250.6	31036.4	31822.2	32608.0	32413.0	32218.0	32023.0	31828.0	31633.0	31433.6	31234.2	31034.8	30835.4	30636.0	31373.0	29737.0	30012.0	30305.0	30334.0	31179.0	32130.0	32737.0
Qatar	101023.0	101023.0	101023.0	101023.0	101023.0	101023.0	106717.4	112411.8	118106.2	123800.6	129495.0	129427.2	129359.4	129291.6	129223.8	129156.0	129355.2	129554.4	129753.6	129952.8	130152.0	134271.0	131020.0	129869.0	129252.0	131891.0	131347.0	130648.0	127778.0
Romania	12791.0	12791.0	12791.0	12791.0	12791.0	12791.0	12799.8	12808.6	12817.4	12826.2	12835.0	13660.4	14485.8	15311.2	16136.6	16962.0	17754.4	18546.8	19339.2	20131.6	20924.0	21320.0	21704.0	22259.0	23033.0	23978.0	25428.0	27227.0	28567.0
Russia	16429.0	16429.0	16429.0	16429.0	16429.0	16429.0	16623.2	16817.4	17011.6	17205.8	17400.0	18673.2	19946.4	21219.6	22492.8	23766.0	24558.6	25351.2	26143.8	26936.4	27729.0	28883.0	29888.0	30341.0	30129.0	29673.0	29739.0	30207.0	30905.0
Rwanda	803.0	803.0	803.0	803.0	803.0	803.0	824.6	846.2	867.8	889.4	911.0	969.2	1027.4	1085.6	1143.8	1202.0	1267.6	1333.2	1398.8	1464.4	1530.0	1660.0	1753.0	1782.0	1860.0	1967.0	2026.0	2095.0	2218.0
Saint Lucia	12081.0	12081.0	12081.0	12081.0	12081.0	12081.0	12142.0	12203.0	12264.0	12325.0	12386.0	12330.0	12274.0	12218.0	12162.0	12106.0	12499.8	12893.6	13287.4	13681.2	14075.0	14456.0	14258.0	14081.0	13081.0	12808.0	13595.0	14025.0	14045.0
Saint Vincent and the Grenadines	8757.0	8757.0	8757.0	8757.0	8757.0	8757.0	8976.2	9195.4	9414.6	9633.8	9853.0	10200.0	10547.0	10894.0	11241.0	11588.0	11790.0	11992.0	12194.0	12396.0	12598.0	12182.0	12644.0	12590.0	13275.0	14648.0	14083.0	14091.0	14780.0
Samoa	4289.0	4289.0	4289.0	4289.0	4289.0	4289.0	4491.8	4694.6	4897.4	5100.2	5303.0	5582.0	5861.0	6140.0	6419.0	6698.0	6692.8	6687.6	6682.4	6677.2	6672.0	6951.0	7048.0	6846.0	6956.0	7131.0	7571.0	7675.0	7685.0
Sao Tome and Principe	2465.0	2465.0	2465.0	2465.0	2465.0	2465.0	2474.0	2483.0	2492.0	2501.0	2510.0	2620.2	2730.4	2840.6	2950.8	3061.0	3149.2	3237.4	3325.6	3413.8	3502.0	3633.0	3566.0	3715.0	3977.0	3951.0	4041.0	4074.0	4162.0
Saudi Arabia	73265.0	73265.0	73265.0	73265.0	73265.0	73265.0	72814.2	72363.4	71912.6	71461.8	71011.0	71093.6	71176.2	71258.8	71341.4	71424.0	71244.2	71064.4	70884.6	70704.8	70525.0	74175.0	74979.0	75260.0	75569.0	76776.0	75406.0	72578.0	72325.0
Senegal	3267.0	3267.0	3267.0	3267.0	3267.0	3267.0	3319.8	3372.6	3425.4	3478.2	3531.0	3604.6	3678.2	3751.8	3825.4	3899.0	3890.4	3881.8	3873.2	3864.6	3856.0	3759.0	3816.0	3787.0	3888.0	3978.0	4090.0	4243.0	4396.0
Serbia	9490.0	9490.0	9490.0	9490.0	9490.0	9490.0	9659.0	9828.0	9997.0	10166.0	10335.0	11065.2	11795.4	12525.6	13255.8	13986.0	14233.8	14481.6	14729.4	14977.2	15225.0	16199.0	16068.0	16145.0	16177.0	16378.0	16731.0	16890.0	17994.0
Sierra Leone	1030.0	1030.0	1030.0	1030.0	1030.0	1030.0	1025.4	1020.8	1016.2	1011.6	1007.0	1043.0	1079.0	1115.0	1151.0	1187.0	1220.8	1254.6	1288.4	1322.2	1356.0	1374.0	1621.0	1843.0	1857.0	1456.0	1360.0	1501.0	1525.0
Singapore	61817.0	61817.0	61817.0	61817.0	61817.0	61817.0	63133.0	64449.0	65765.0	67081.0	68397.0	70123.4	71849.8	73576.2	75302.6	77029.0	79349.6	81670.2	83990.8	86311.4	88632.0	82426.0	83274.0	84833.0	88619.0	85240.0	86713.0	89648.0	92168.0
Slovakia	16921.0	16921.0	16921.0	16921.0	16921.0	16921.0	17460.0	17999.0	18538.0	19077.0	19616.0	20617.2	21618.4	22619.6	23620.8	24622.0	25914.8	27207.6	28500.4	29793.2	31086.0	31966.0	32906.0	33297.0	34171.0	34714.0	35779.0	36683.0	38044.0
Slovenia	23116.0	23116.0	23116.0	23116.0	23116.0	23116.0	24138.0	25160.0	26182.0	27204.0	28226.0	28549.8	28873.6	29197.4	29521.2	29845.0	30223.8	30602.6	30981.4	31360.2	31739.0	31705.0	30616.0	31016.0	31852.0	31410.0	32182.0	34032.0	35486.0
Solomon Islands	1852.0	1852.0	1852.0	1852.0	1852.0	1852.0	1935.0	2018.0	2101.0	2184.0	2267.0	2233.6	2200.2	2166.8	2133.4	2100.0	2010.8	1921.6	1832.4	1743.2	1654.0	1814.0	2237.0	2387.0	2394.0	2482.0	2425.0	2399.0	2469.0
South Africa	11699.0	11699.0	11699.0	11699.0	11699.0	11699.0	11745.2	11791.4	11837.6	11883.8	11930.0	12282.8	12635.6	12988.4	13341.2	13694.0	13896.2	14098.4	14300.6	14502.8	14705.0	14769.0	14676.0	14852.0	14873.0	14975.0	14810.0	14679.0	14554.0
South Sudan	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2754.0	2704.0	2534.0	2685.0	2608.0	2360.0	1897.0	1705.0	1633.0
Spain	35036.0	35036.0	35036.0	35036.0	35036.0	35036.0	36199.6	37363.2	38526.8	39690.4	40854.0	41196.4	41538.8	41881.2	42223.6	42566.0	42069.0	41572.0	41075.0	40578.0	40081.0	39096.0	38289.0	37590.0	38435.0	39549.0	40279.0	41334.0	42252.0
Sri Lanka	6432.0	6432.0	6432.0	6432.0	6432.0	6432.0	6736.8	7041.6	7346.4	7651.2	7956.0	8198.8	8441.6	8684.4	8927.2	9170.0	9803.8	10437.6	11071.4	11705.2	12339.0	13224.0	14521.0	14524.0	15072.0	15504.0	16230.0	16518.0	16852.0
Sudan	2896.0	2896.0	2896.0	2896.0	2896.0	2896.0	3000.4	3104.8	3209.2	3313.6	3418.0	3547.4	3676.8	3806.2	3935.6	4065.0	4246.8	4428.6	4610.4	4792.2	4974.0	5543.0	5943.0	4233.0	5929.0	6115.0	6236.0	6369.0	6168.0
Suriname	13626.0	13626.0	13626.0	13626.0	13626.0	13626.0	13552.8	13479.6	13406.4	13333.2	13260.0	13852.0	14444.0	15036.0	15628.0	16220.0	16653.4	17086.8	17520.2	17953.6	18387.0	18437.0	19074.0	19573.0	19678.0	19114.0	17014.0	15417.0	15869.0
Sweden	35135.0	35135.0	35135.0	35135.0	35135.0	35135.0	36979.8	38824.6	40669.4	42514.2	44359.0	45536.6	46714.2	47891.8	49069.4	50247.0	50553.0	50859.0	51165.0	51471.0	51777.0	52200.0	50296.0	50417.0	51065.0	52006.0	52583.0	53393.0	53975.0
Switzerland	61953.0	61953.0	61953.0	61953.0	61953.0	61953.0	63436.6	64920.2	66403.8	67887.4	69371.0	69820.6	70270.2	70719.8	71169.4	71619.0	71864.6	72110.2	72355.8	72601.4	72847.0	69811.0	67608.0	67724.0	67669.0	69027.0	68189.0	67299.0	69645.0
Syria	7525.0	7525.0	7525.0	7525.0	7525.0	7525.0	7574.6	7624.2	7673.8	7723.4	7773.0	8044.0	8315.0	8586.0	8857.0	9128.0	9409.4	9690.8	9972.2	10253.6	10535.0	9981.0	7945.0	6167.0	4943.0	4651.0	4463.0	4603.0	4779.0
Tajikistan	1968.0	1968.0	1968.0	1968.0	1968.0	1968.0	1936.6	1905.2	1873.8	1842.4	1811.0	1984.2	2157.4	2330.6	2503.8	2677.0	3041.0	3405.0	3769.0	4133.0	4497.0	4773.0	5021.0	5341.0	5256.0	5193.0	5334.0	5502.0	5881.0
Tanzania	1627.0	1627.0	1627.0	1627.0	1627.0	1627.0	1666.2	1705.4	1744.6	1783.8	1823.0	1886.2	1949.4	2012.6	2075.8	2139.0	2200.6	2262.2	2323.8	2385.4	2447.0	2564.0	2426.0	2525.0	2826.0	2903.0	2998.0	3104.0	3175.0
Thailand	11414.0	11414.0	11414.0	11414.0	11414.0	11414.0	11360.4	11306.8	11253.2	11199.6	11146.0	11648.2	12150.4	12652.6	13154.8	13657.0	13931.2	14205.4	14479.6	14753.8	15028.0	14812.0	15456.0	15446.0	15941.0	16199.0	16705.0	17367.0	18032.0
Timor Leste	8225.0	8225.0	8225.0	8225.0	8225.0	8225.0	8015.4	7805.8	7596.2	7386.6	7177.0	6274.4	5371.8	4469.2	3566.6	2664.0	4327.2	5990.4	7653.6	9316.8	10980.0	10712.0	6357.0	9417.0	8556.0	12491.0	10600.0	9451.0	9619.0
Togo	1340.0	1340.0	1340.0	1340.0	1340.0	1340.0	1355.8	1371.6	1387.4	1403.2	1419.0	1399.2	1379.4	1359.6	1339.8	1320.0	1362.6	1405.2	1447.8	1490.4	1533.0	1673.0	1669.0	1731.0	1791.0	1926.0	1930.0	1947.0	1989.0
Tonga	5937.0	5937.0	5937.0	5937.0	5937.0	5937.0	6016.0	6095.0	6174.0	6253.0	6332.0	6390.6	6449.2	6507.8	6566.4	6625.0	6670.4	6715.8	6761.2	6806.6	6852.0	7047.0	7179.0	7092.0	7169.0	7481.0	7514.0	7721.0	7748.0
Trinidad and Tobago	16486.0	16486.0	16486.0	16486.0	16486.0	16486.0	17817.4	19148.8	20480.2	21811.6	23143.0	25079.8	27016.6	28953.4	30890.2	32827.0	33555.2	34283.4	35011.6	35739.8	36468.0	33783.0	34803.0	36205.0	35483.0	38247.0	35228.0	35305.0	34878.0
Tunisia	9478.0	9478.0	9478.0	9478.0	9478.0	9478.0	9911.4	10344.8	10778.2	11211.6	11645.0	11981.6	12318.2	12654.8	12991.4	13328.0	13762.2	14196.4	14630.6	15064.8	15499.0	15049.0	15496.0	15697.0	16194.0	16335.0	16451.0	16532.0	16722.0
Turkey	18655.0	18655.0	18655.0	18655.0	18655.0	18655.0	19232.2	19809.4	20386.6	20963.8	21541.0	22417.4	23293.8	24170.2	25046.6	25923.0	25862.0	25801.0	25740.0	25679.0	25618.0	27750.0	28386.0	30098.0	31194.0	32123.0	32355.0	33866.0	34138.0
Turkmenistan	6096.0	6096.0	6096.0	6096.0	6096.0	6096.0	6190.8	6285.6	6380.4	6475.2	6570.0	6839.6	7109.2	7378.8	7648.4	7918.0	8675.4	9432.8	10190.2	10947.6	11705.0	13028.0	14256.0	15563.0	16820.0	18219.0	19668.0	20294.0	21214.0
Uganda	1120.0	1120.0	1120.0	1120.0	1120.0	1120.0	1151.8	1183.6	1215.4	1247.2	1279.0	1320.2	1361.4	1402.6	1443.8	1485.0	1591.2	1697.4	1803.6	1909.8	2016.0	2139.0	2140.0	2147.0	2177.0	2214.0	2230.0	2216.0	2247.0
Ukraine	6198.0	6198.0	6198.0	6198.0	6198.0	6198.0	6171.6	6145.2	6118.8	6092.4	6066.0	6731.2	7396.4	8061.6	8726.8	9392.0	9454.4	9516.8	9579.2	9641.6	9704.0	10395.0	10438.0	10408.0	10433.0	9427.0	9727.0	9814.0	10232.0
United Arab Emirates	146252.0	146252.0	146252.0	146252.0	146252.0	146252.0	146115.6	145979.2	145842.8	145706.4	145570.0	140449.2	135328.4	130207.6	125086.8	119966.0	109527.6	99089.2	88650.8	78212.4	67774.0	69602.0	71827.0	76110.0	79977.0	84480.0	86464.0	86060.0	85771.0
United Kingdom	37521.0	37521.0	37521.0	37521.0	37521.0	37521.0	38497.2	39473.4	40449.6	41425.8	42402.0	43231.8	44061.6	44891.4	45721.2	46551.0	46901.6	47252.2	47602.8	47953.4	48304.0	48863.0	48216.0	48314.0	49235.0	49317.0	49593.0	50430.0	50772.0
United States	49593.0	49593.0	49593.0	49593.0	49593.0	49593.0	51143.2	52693.4	54243.6	55793.8	57344.0	58278.2	59212.4	60146.6	61080.8	62015.0	61792.0	61569.0	61346.0	61123.0	60900.0	61578.0	62555.0	63289.0	64293.0	65669.0	66146.0	67078.0	68064.0
Uruguay	15276.0	15276.0	15276.0	15276.0	15276.0	15276.0	15609.0	15942.0	16275.0	16608.0	16941.0	16858.0	16775.0	16692.0	16609.0	16526.0	17529.4	18532.8	19536.2	20539.6	21543.0	22425.0	22053.0	23727.0	24040.0	24461.0	24020.0	24271.0	24291.0
Uzbekistan	2955.0	2955.0	2955.0	2955.0	2955.0	2955.0	3012.0	3069.0	3126.0	3183.0	3240.0	3393.8	3547.6	3701.4	3855.2	4009.0	4322.0	4635.0	4948.0	5261.0	5574.0	5925.0	6358.0	6837.0	7126.0	7369.0	7639.0	7926.0	8277.0
Vanuatu	3030.0	3030.0	3030.0	3030.0	3030.0	3030.0	3099.2	3168.4	3237.6	3306.8	3376.0	3314.6	3253.2	3191.8	3130.4	3069.0	3147.0	3225.0	3303.0	3381.0	3459.0	3422.0	3266.0	3444.0	3464.0	3258.0	3358.0	3389.0	3413.0
Venezuela	21248.0	21248.0	21248.0	21248.0	21248.0	21248.0	21013.4	20778.8	20544.2	20309.6	20075.0	20138.4	20201.8	20265.2	20328.6	20392.0	20479.2	20566.4	20653.6	20740.8	20828.0	21009.0	21802.0	21680.0	21284.0	18848.0	15850.0	13571.0	11547.0
Vietnam	2293.0	2293.0	2293.0	2293.0	2293.0	2293.0	2478.4	2663.8	2849.2	3034.6	3220.0	3317.4	3414.8	3512.2	3609.6	3707.0	3919.6	4132.2	4344.8	4557.4	4770.0	4970.0	5096.0	5259.0	5473.0	5720.0	6078.0	6379.0	6703.0
Yemen	3014.0	3014.0	3014.0	3014.0	3014.0	3014.0	3310.2	3606.4	3902.6	4198.8	4495.0	4676.8	4858.6	5040.4	5222.2	5404.0	5627.6	5851.2	6074.8	6298.4	6522.0	6941.0	6093.0	6189.0	6134.0	4971.0	3666.0	2814.0	2679.0
Zambia	2288.0	2288.0	2288.0	2288.0	2288.0	2288.0	2318.2	2348.4	2378.6	2408.8	2439.0	2514.6	2590.2	2665.8	2741.4	2817.0	2985.8	3154.6	3323.4	3492.2	3661.0	3820.0	4133.0	4081.0	4227.0	4223.0	4220.0	4133.0	4164.0
Zimbabwe	3157.0	3157.0	3157.0	3157.0	3157.0	3157.0	3201.0	3245.0	3289.0	3333.0	3377.0	3152.6	2928.2	2703.8	2479.4	2255.0	2195.6	2136.2	2076.8	2017.4	1958.0	2158.0	2502.0	2596.0	2619.0	2580.0	2602.0	2684.0	3080.0
