Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Kuwait	81257.0	81257.0	81257.0	81257.0	81257.0	81257.0	79028.0	76799.0	74570.0	72341.0	70112.0	74836.4	79560.8	84285.2	89009.6	93734.0	90059.2	86384.4	82709.6	79034.8	75360.0	78022.0	78700.0	75597.0	72588.0	70265.0	70105.0	66009.0	65515.0
Kyrgyzstan	3475.0	3119.2	2763.4	2407.6	2051.8	1696.0	1771.8	1847.6	1923.4	1999.2	2075.0	2134.0	2193.0	2252.0	2311.0	2370.0	2454.0	2538.0	2622.0	2706.0	2790.0	2921.0	2867.0	3117.0	3177.0	3234.0	3305.0	3394.0	3447.0
Laos	1708.0	1771.6	1835.2	1898.8	1962.4	2026.0	2118.4	2210.8	2303.2	2395.6	2488.0	2613.6	2739.2	2864.8	2990.4	3116.0	3336.2	3556.4	3776.6	3996.8	4217.0	4485.0	4772.0	5079.0	5385.0	5689.0	5996.0	6308.0	6614.0
Latvia	8284.0	8284.0	8284.0	8284.0	8284.0	8284.0	8862.2	9440.4	10018.6	10596.8	11175.0	12444.4	13713.8	14983.2	16252.6	17522.0	17668.0	17814.0	17960.0	18106.0	18252.0	19773.0	20828.0	21564.0	22172.0	23019.0	23710.0	25030.0	26437.0
Lebanon	5584.0	6435.0	7286.0	8137.0	8988.0	9839.0	9994.6	10150.2	10305.8	10461.4	10617.0	10596.2	10575.4	10554.6	10533.8	10513.0	11291.6	12070.2	12848.8	13627.4	14406.0	13842.0	13355.0	12833.0	12349.0	11887.0	11757.0	11647.0	11607.0
Lesotho	1299.0	1341.4	1383.8	1426.2	1468.6	1511.0	1536.2	1561.4	1586.6	1611.8	1637.0	1692.4	1747.8	1803.2	1858.6	1914.0	2015.0	2116.0	2217.0	2318.0	2419.0	2575.0	2715.0	2746.0	2811.0	2867.0	2936.0	2846.0	2865.0
Liberia	1318.0	1318.0	1318.0	1318.0	1318.0	1318.0	1318.0	1318.0	1318.0	1318.0	1318.0	1242.4	1166.8	1091.2	1015.6	940.0	972.2	1004.4	1036.6	1068.8	1101.0	1154.0	1211.0	1282.0	1258.0	1226.0	1176.0	1176.0	1161.0
Libya	21913.0	21913.0	21913.0	21913.0	21913.0	21913.0	21913.0	21913.0	21913.0	21913.0	21913.0	22734.0	23555.0	24376.0	25197.0	26018.0	26713.2	27408.4	28103.6	28798.8	29494.0	11096.0	24609.0	21146.0	15965.0	14423.0	13860.0	17321.0	18406.0
Lithuania	9357.0	9357.0	9357.0	9357.0	9357.0	9357.0	9923.6	10490.2	11056.8	11623.4	12190.0	13457.4	14724.8	15992.2	17259.6	18527.0	19035.8	19544.6	20053.4	20562.2	21071.0	22854.0	24049.0	25144.0	26258.0	27042.0	28032.0	29604.0	31065.0
Luxembourg	57618.0	59166.0	60714.0	62262.0	63810.0	65358.0	68624.4	71890.8	75157.2	78423.6	81690.0	83074.0	84458.0	85842.0	87226.0	88610.0	89236.6	89863.2	90489.8	91116.4	91743.0	92005.0	89505.0	90656.0	92349.0	93727.0	93941.0	93102.0	93734.0
Madagascar	1653.0	1602.4	1551.8	1501.2	1450.6	1400.0	1408.8	1417.6	1426.4	1435.2	1444.0	1433.2	1422.4	1411.6	1400.8	1390.0	1389.2	1388.4	1387.6	1386.8	1386.0	1368.0	1371.0	1364.0	1372.0	1377.0	1397.0	1418.0	1453.0
Malawi	747.0	762.8	778.6	794.4	810.2	826.0	837.6	849.2	860.8	872.4	884.0	880.8	877.6	874.4	871.2	868.0	910.0	952.0	994.0	1036.0	1078.0	1098.0	1087.0	1112.0	1143.0	1143.0	1140.0	1154.0	1163.0
Malaysia	10557.0	11367.0	12177.0	12987.0	13797.0	14607.0	14946.4	15285.8	15625.2	15964.6	16304.0	16754.2	17204.4	17654.6	18104.8	18555.0	19051.2	19547.4	20043.6	20539.8	21036.0	21807.0	22670.0	23412.0	24487.0	25390.0	26106.0	27272.0	28176.0
Maldives	7777.0	7777.0	7777.0	7777.0	7777.0	7777.0	8182.2	8587.4	8992.6	9397.8	9803.0	9692.8	9582.6	9472.4	9362.2	9252.0	9794.6	10337.2	10879.8	11422.4	11965.0	12486.0	12261.0	12573.0	12892.0	12684.0	13019.0	13333.0	13611.0
Mali	1274.0	1281.8	1289.6	1297.4	1305.2	1313.0	1343.6	1374.2	1404.8	1435.4	1466.0	1525.6	1585.2	1644.8	1704.4	1764.0	1786.2	1808.4	1830.6	1852.8	1875.0	1878.0	1808.0	1797.0	1868.0	1922.0	1974.0	2019.0	2056.0
Malta	16162.0	16890.6	17619.2	18347.8	19076.4	19805.0	20764.4	21723.8	22683.2	23642.6	24602.0	24945.8	25289.6	25633.4	25977.2	26321.0	26724.8	27128.6	27532.4	27936.2	28340.0	28597.0	29102.0	29999.0	31915.0	34485.0	35627.0	36989.0	38147.0
Marshall Islands	2910.0	3038.0	3166.0	3294.0	3422.0	3550.0	3434.8	3319.6	3204.4	3089.2	2974.0	2988.8	3003.6	3018.4	3033.2	3048.0	3085.6	3123.2	3160.8	3198.4	3236.0	3265.0	3367.0	3450.0	3410.0	3382.0	3429.0	3532.0	3599.0
Mauritania	2801.0	2816.4	2831.8	2847.2	2862.6	2878.0	2869.2	2860.4	2851.6	2842.8	2834.0	2885.4	2936.8	2988.2	3039.6	3091.0	3158.0	3225.0	3292.0	3359.0	3426.0	3484.0	3578.0	3686.0	3779.0	3723.0	3690.0	3696.0	3724.0
Mauritius	7581.0	7880.2	8179.4	8478.6	8777.8	9077.0	9518.0	9959.0	10400.0	10841.0	11282.0	11601.0	11920.0	12239.0	12558.0	12877.0	13489.2	14101.4	14713.6	15325.8	15938.0	16562.0	17093.0	17629.0	18256.0	18879.0	19591.0	20319.0	21075.0
Mexico	13580.0	13554.4	13528.8	13503.2	13477.6	13452.0	13987.6	14523.2	15058.8	15594.4	16130.0	16135.8	16141.6	16147.4	16153.2	16159.0	16159.2	16159.4	16159.6	16159.8	16160.0	16520.0	16891.0	16896.0	17150.0	17495.0	17791.0	17949.0	18102.0
Micronesia	2722.0	2805.0	2888.0	2971.0	3054.0	3137.0	3133.6	3130.2	3126.8	3123.4	3120.0	3147.4	3174.8	3202.2	3229.6	3257.0	3269.6	3282.2	3294.8	3307.4	3320.0	3414.0	3312.0	3141.0	3030.0	3137.0	3121.0	3185.0	3196.0
Moldova	3154.0	3154.0	3154.0	3154.0	3154.0	3154.0	3085.2	3016.4	2947.6	2878.8	2810.0	3048.8	3287.6	3526.4	3765.2	4004.0	4150.0	4296.0	4442.0	4588.0	4734.0	5013.0	4984.0	5436.0	5711.0	5696.0	5950.0	6234.0	6490.0
Mongolia	5123.0	4947.2	4771.4	4595.6	4419.8	4244.0	4326.2	4408.4	4490.6	4572.8	4655.0	4933.4	5211.8	5490.2	5768.6	6047.0	6375.2	6703.4	7031.6	7359.8	7688.0	8853.0	9753.0	10673.0	11286.0	11330.0	11245.0	11623.0	12209.0
Montenegro	10397.0	10397.0	10397.0	10397.0	10397.0	10397.0	10397.0	10397.0	10397.0	10397.0	10397.0	10669.8	10942.6	11215.4	11488.2	11761.0	12215.8	12670.6	13125.4	13580.2	14035.0	14472.0	14066.0	14551.0	14797.0	15290.0	15737.0	16477.0	17278.0
Morocco	3923.0	3923.8	3924.6	3925.4	3926.2	3927.0	4040.0	4153.0	4266.0	4379.0	4492.0	4668.2	4844.4	5020.6	5196.8	5373.0	5589.6	5806.2	6022.8	6239.4	6456.0	6704.0	6810.0	7018.0	7105.0	7325.0	7309.0	7509.0	7509.0
Mozambique	386.0	384.8	383.6	382.4	381.2	380.0	418.6	457.2	495.8	534.4	573.0	610.0	647.0	684.0	721.0	758.0	795.4	832.8	870.2	907.6	945.0	984.0	1027.0	1070.0	1118.0	1158.0	1168.0	1177.0	1180.0
Myanmar	730.0	766.6	803.2	839.8	876.4	913.0	988.2	1063.4	1138.6	1213.8	1289.0	1481.8	1674.6	1867.4	2060.2	2253.0	2540.0	2827.0	3114.0	3401.0	3688.0	3865.0	4114.0	4423.0	4737.0	5030.0	5289.0	5610.0	5922.0
Namibia	5713.0	5783.4	5853.8	5924.2	5994.6	6065.0	6159.8	6254.6	6349.4	6444.2	6539.0	6771.4	7003.8	7236.2	7468.6	7701.0	7896.4	8091.8	8287.2	8482.6	8678.0	8960.0	9250.0	9600.0	10030.0	10450.0	10374.0	10093.0	9898.0
Nauru	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	6606.0	7339.0	7905.0	10078.0	12561.0	12270.0	12951.0	13670.0	13373.0
Nepal	1188.0	1218.4	1248.8	1279.2	1309.6	1340.0	1377.4	1414.8	1452.2	1489.6	1527.0	1557.2	1587.4	1617.6	1647.8	1678.0	1739.8	1801.6	1863.4	1925.2	1987.0	2053.0	2155.0	2250.0	2385.0	2455.0	2447.0	2606.0	2724.0
Netherlands	32305.0	32843.2	33381.4	33919.6	34457.8	34996.0	36400.2	37804.4	39208.6	40612.8	42017.0	42379.4	42741.8	43104.2	43466.6	43829.0	44283.6	44738.2	45192.8	45647.4	46102.0	46599.0	45949.0	45754.0	46238.0	46936.0	47710.0	48789.0	49804.0
New Zealand	24038.0	24333.8	24629.6	24925.4	25221.2	25517.0	26034.0	26551.0	27068.0	27585.0	28102.0	28866.4	29630.8	30395.2	31159.6	31924.0	31985.8	32047.6	32109.4	32171.2	32233.0	32735.0	33280.0	33876.0	34608.0	35178.0	35703.0	36046.0	36355.0
Nicaragua	2973.0	2961.0	2949.0	2937.0	2925.0	2913.0	3013.6	3114.2	3214.8	3315.4	3416.0	3476.4	3536.8	3597.2	3657.6	3718.0	3768.2	3818.4	3868.6	3918.8	3969.0	4163.0	4375.0	4530.0	4685.0	4846.0	5002.0	5169.0	4910.0
Niger	893.0	871.2	849.4	827.6	805.8	784.0	778.2	772.4	766.6	760.8	755.0	756.6	758.2	759.8	761.4	763.0	772.8	782.6	792.4	802.2	812.0	799.0	860.0	870.0	900.0	903.0	912.0	921.0	932.0
Nigeria	3361.0	3287.2	3213.4	3139.6	3065.8	2992.0	3007.4	3022.8	3038.2	3053.6	3069.0	3279.6	3490.2	3700.8	3911.4	4122.0	4314.6	4507.2	4699.8	4892.4	5085.0	5214.0	5291.0	5495.0	5688.0	5686.0	5449.0	5351.0	5316.0
Macedonia	9633.0	9234.6	8836.2	8437.8	8039.4	7641.0	7837.0	8033.0	8229.0	8425.0	8621.0	8774.0	8927.0	9080.0	9233.0	9386.0	9779.8	10173.6	10567.4	10961.2	11355.0	11611.0	11548.0	11876.0	12297.0	12761.0	13116.0	13140.0	13483.0
Norway	42814.0	44261.6	45709.2	47156.8	48604.4	50052.0	51650.6	53249.2	54847.8	56446.4	58045.0	59009.0	59973.0	60937.0	61901.0	62865.0	62762.0	62659.0	62556.0	62453.0	62350.0	62145.0	63003.0	62896.0	63419.0	64028.0	64220.0	64965.0	65441.0
Oman	35042.0	35697.0	36352.0	37007.0	37662.0	38317.0	39446.8	40576.6	41706.4	42836.2	43966.0	43464.6	42963.2	42461.8	41960.4	41459.0	42234.4	43009.8	43785.2	44560.6	45336.0	41942.0	42620.0	41331.0	39700.0	39243.0	39249.0	37329.0	36831.0
Pakistan	3056.0	3111.2	3166.4	3221.6	3276.8	3332.0	3345.8	3359.6	3373.4	3387.2	3401.0	3491.4	3581.8	3672.2	3762.6	3853.0	3896.8	3940.6	3984.4	4028.2	4072.0	4095.0	4149.0	4241.0	4348.0	4459.0	4609.0	4771.0	4928.0
Palau	12350.0	12350.0	12350.0	12350.0	12350.0	12350.0	12350.0	12350.0	12350.0	12350.0	12350.0	12683.8	13017.6	13351.4	13685.2	14019.0	13941.2	13863.4	13785.6	13707.8	13630.0	14534.0	15147.0	14857.0	15548.0	17132.0	17164.0	16474.0	17202.0
Palestinian Territory	3315.0	3315.0	3315.0	3315.0	3315.0	3315.0	3389.6	3464.2	3538.8	3613.4	3688.0	3668.6	3649.2	3629.8	3610.4	3591.0	3676.6	3762.2	3847.8	3933.4	4019.0	4406.0	4569.0	4559.0	4445.0	4494.0	4601.0	4652.0	4576.0
Panama	7855.0	8135.4	8415.8	8696.2	8976.6	9257.0	9530.6	9804.2	10077.8	10351.4	10625.0	10887.6	11150.2	11412.8	11675.4	11938.0	12676.6	13415.2	14153.8	14892.4	15631.0	17100.0	18453.0	19393.0	20032.0	20822.0	21484.0	22244.0	22674.0
Papua New Guinea	2218.0	2370.4	2522.8	2675.2	2827.6	2980.0	2907.2	2834.4	2761.6	2688.8	2616.0	2617.0	2618.0	2619.0	2620.0	2621.0	2717.4	2813.8	2910.2	3006.6	3103.0	3070.0	3146.0	3200.0	3560.0	3820.0	3898.0	3881.0	3821.0
Paraguay	7933.0	8089.4	8245.8	8402.2	8558.6	8715.0	8568.8	8422.6	8276.4	8130.2	7984.0	7991.4	7998.8	8006.2	8013.6	8021.0	8365.0	8709.0	9053.0	9397.0	9741.0	10017.0	9827.0	10509.0	10871.0	11056.0	11381.0	11790.0	12063.0
Peru	5254.0	5435.2	5616.4	5797.6	5978.8	6160.0	6213.6	6267.2	6320.8	6374.4	6428.0	6647.6	6867.2	7086.8	7306.4	7526.0	8035.8	8545.6	9055.4	9565.2	10075.0	10626.0	11186.0	11734.0	11887.0	12121.0	12415.0	12518.0	12794.0
Philippines	4014.0	4003.8	3993.6	3983.4	3973.2	3963.0	4015.2	4067.4	4119.6	4171.8	4224.0	4334.4	4444.8	4555.2	4665.6	4776.0	4937.4	5098.8	5260.2	5421.6	5583.0	5690.0	5967.0	6282.0	6559.0	6848.0	7210.0	7581.0	7943.0
Poland	10277.0	10481.6	10686.2	10890.8	11095.4	11300.0	11986.6	12673.2	13359.8	14046.4	14733.0	15225.2	15717.4	16209.6	16701.8	17194.0	18109.4	19024.8	19940.2	20855.6	21771.0	22851.0	23218.0	23555.0	24355.0	25307.0	26094.0	27346.0	28752.0
Portugal	20167.0	20503.8	20840.6	21177.4	21514.2	21851.0	22680.6	23510.2	24339.8	25169.4	25999.0	26117.8	26236.6	26355.4	26474.2	26593.0	26722.0	26851.0	26980.0	27109.0	27238.0	26780.0	25806.0	25655.0	26024.0	26608.0	27206.0	28035.0	28687.0
Qatar	108287.0	108287.0	108287.0	108287.0	108287.0	108287.0	108287.0	108287.0	108287.0	108287.0	108287.0	108576.0	108865.0	109154.0	109443.0	109732.0	111780.4	113828.8	115877.2	117925.6	119974.0	124025.0	120366.0	118118.0	116694.0	115940.0	114456.0	113262.0	112532.0
Romania	11446.0	11242.0	11038.0	10834.0	10630.0	10426.0	10424.6	10423.2	10421.8	10420.4	10419.0	11221.2	12023.4	12825.6	13627.8	14430.0	15037.8	15645.6	16253.4	16861.2	17469.0	17908.0	18361.0	19077.0	19802.0	20666.0	21782.0	23442.0	24544.0
Russia	20639.0	19073.8	17508.6	15943.4	14378.2	12813.0	13060.6	13308.2	13555.8	13803.4	14051.0	15106.0	16161.0	17216.0	18271.0	19326.0	20126.0	20926.0	21726.0	22526.0	23326.0	24310.0	25156.0	25551.0	25285.0	24517.0	24417.0	24791.0	24791.0
Rwanda	868.0	832.8	797.6	762.4	727.2	692.0	714.2	736.4	758.6	780.8	803.0	855.0	907.0	959.0	1011.0	1063.0	1129.6	1196.2	1262.8	1329.4	1396.0	1468.0	1559.0	1593.0	1672.0	1774.0	1832.0	1893.0	2003.0
Saint Kitts and Nevis	15481.0	15977.8	16474.6	16971.4	17468.2	17965.0	18770.0	19575.0	20380.0	21185.0	21990.0	22521.6	23053.2	23584.8	24116.4	24648.0	24633.4	24618.8	24604.2	24589.6	24575.0	24796.0	24416.0	25523.0	26832.0	27179.0	27581.0	27679.0	28295.0
Saint Lucia	9633.0	9746.2	9859.4	9972.6	10085.8	10199.0	10292.2	10385.4	10478.6	10571.8	10665.0	10742.2	10819.4	10896.6	10973.8	11051.0	11174.2	11297.4	11420.6	11543.8	11667.0	12049.0	11936.0	11641.0	11591.0	11568.0	11958.0	12334.0	12344.0
Saint Vincent and the Grenadines	5577.0	5786.2	5995.4	6204.6	6413.8	6623.0	6811.0	6999.0	7187.0	7375.0	7563.0	7916.4	8269.8	8623.2	8976.6	9330.0	9466.6	9603.2	9739.8	9876.4	10013.0	9965.0	10092.0	10259.0	10361.0	10472.0	10649.0	10704.0	10940.0
Samoa	3651.0	3658.4	3665.8	3673.2	3680.6	3688.0	3816.4	3944.8	4073.2	4201.6	4330.0	4532.2	4734.4	4936.6	5138.8	5341.0	5354.2	5367.4	5380.6	5393.8	5407.0	5673.0	5647.0	5491.0	5524.0	5567.0	5935.0	6070.0	6089.0
San Marino	75557.0	75557.0	75557.0	75557.0	75557.0	75557.0	75557.0	75557.0	75557.0	75557.0	75557.0	77117.8	78678.6	80239.4	81800.2	83361.0	81405.0	79449.0	77493.0	75537.0	73581.0	65726.0	59924.0	57307.0	56110.0	55897.0	56731.0	57297.0	57297.0
Sao Tome and Principe	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2201.0	2272.8	2344.6	2416.4	2488.2	2560.0	2612.0	2639.0	2713.0	2837.0	2890.0	2954.0	3011.0	3033.0
Saudi Arabia	42700.0	43002.0	43304.0	43606.0	43908.0	44210.0	44024.2	43838.4	43652.6	43466.8	43281.0	43766.8	44252.6	44738.4	45224.2	45710.0	45653.6	45597.2	45540.8	45484.4	45428.0	48474.0	49541.0	49359.0	49732.0	50467.0	50164.0	48804.0	48996.0
Senegal	2323.0	2304.4	2285.8	2267.2	2248.6	2230.0	2267.6	2305.2	2342.8	2380.4	2418.0	2470.8	2523.6	2576.4	2629.2	2682.0	2700.8	2719.6	2738.4	2757.2	2776.0	2739.0	2800.0	2800.0	2903.0	3002.0	3104.0	3232.0	3356.0
Serbia	7349.0	7349.0	7349.0	7349.0	7349.0	7349.0	7466.6	7584.2	7701.8	7819.4	7937.0	8516.8	9096.6	9676.4	10256.2	10836.0	11342.2	11848.4	12354.6	12860.8	13367.0	13747.0	13720.0	14185.0	14026.0	14346.0	14903.0	15289.0	16035.0
Seychelles	14217.0	14393.0	14569.0	14745.0	14921.0	15097.0	15768.2	16439.4	17110.6	17781.8	18453.0	18324.8	18196.6	18068.4	17940.2	17812.0	18322.6	18833.2	19343.8	19854.4	20365.0	22557.0	22618.0	23540.0	24221.0	24857.0	25631.0	26416.0	27114.0
Sierra Leone	1248.0	1188.4	1128.8	1069.2	1009.6	950.0	941.8	933.6	925.4	917.2	909.0	940.0	971.0	1002.0	1033.0	1064.0	1092.8	1121.6	1150.4	1179.2	1208.0	1255.0	1414.0	1669.0	1707.0	1326.0	1376.0	1404.0	1425.0
Singapore	34912.0	37046.8	39181.6	41316.4	43451.2	45586.0	46940.2	48294.4	49648.6	51002.8	52357.0	54413.4	56469.8	58526.2	60582.6	62639.0	64723.4	66807.8	68892.2	70976.6	73061.0	76034.0	77493.0	79919.0	81965.0	83342.0	84704.0	87760.0	90091.0
Slovakia	13184.0	13184.0	13184.0	13184.0	13184.0	13184.0	13668.2	14152.4	14636.6	15120.8	15605.0	16488.2	17371.4	18254.6	19137.8	20021.0	21048.6	22076.2	23103.8	24131.4	25159.0	25835.0	26218.0	26581.0	27285.0	28397.0	29247.0	30133.0	31326.0
Slovenia	18899.0	18805.4	18711.8	18618.2	18524.6	18431.0	19289.4	20147.8	21006.2	21864.6	22723.0	23569.4	24415.8	25262.2	26108.6	26955.0	27299.6	27644.2	27988.8	28333.4	28678.0	28805.0	27977.0	27623.0	28410.0	29043.0	29912.0	31351.0	32743.0
Solomon Islands	1883.0	1986.2	2089.4	2192.6	2295.8	2399.0	2282.6	2166.2	2049.8	1933.4	1817.0	1789.6	1762.2	1734.8	1707.4	1680.0	1718.2	1756.4	1794.6	1832.8	1871.0	2065.0	2102.0	2108.0	2097.0	2094.0	2109.0	2126.0	2142.0
South Africa	9900.0	9754.8	9609.6	9464.4	9319.2	9174.0	9279.4	9384.8	9490.2	9595.6	9701.0	9959.8	10218.6	10477.4	10736.2	10995.0	11190.6	11386.2	11581.8	11777.4	11973.0	12179.0	12253.0	12358.0	12388.0	12356.0	12246.0	12233.0	12143.0
South Sudan	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	4013.0	3701.0	1940.0	2143.0	2174.0	1910.0	1678.0	1678.0	1678.0
Spain	23759.0	24017.4	24275.8	24534.2	24792.6	25051.0	26034.2	27017.4	28000.6	28983.8	29967.0	30554.0	31141.0	31728.0	32315.0	32902.0	32823.0	32744.0	32665.0	32586.0	32507.0	32068.0	31109.0	30679.0	31195.0	32357.0	33356.0	34269.0	35056.0
Sri Lanka	3613.0	3783.0	3953.0	4123.0	4293.0	4463.0	4679.0	4895.0	5111.0	5327.0	5543.0	5728.2	5913.4	6098.6	6283.8	6469.0	6875.8	7282.6	7689.4	8096.2	8503.0	9156.0	9980.0	10239.0	10647.0	11078.0	11447.0	11706.0	11956.0
Sudan	1762.0	1806.4	1850.8	1895.2	1939.6	1984.0	2051.0	2118.0	2185.0	2252.0	2319.0	2405.4	2491.8	2578.2	2664.6	2751.0	2880.2	3009.4	3138.6	3267.8	3397.0	3643.0	4074.0	4152.0	4162.0	4262.0	4357.0	4436.0	4436.0
Suriname	10417.0	10234.0	10051.0	9868.0	9685.0	9502.0	9561.8	9621.6	9681.4	9741.2	9801.0	10227.0	10653.0	11079.0	11505.0	11931.0	12371.0	12811.0	13251.0	13691.0	14131.0	14788.0	15016.0	15285.0	15159.0	14488.0	13543.0	13636.0	13776.0
Sweden	30976.0	31004.4	31032.8	31061.2	31089.6	31118.0	32274.8	33431.6	34588.4	35745.2	36902.0	37775.6	38649.2	39522.8	40396.4	41270.0	41613.8	41957.6	42301.4	42645.2	42989.0	43809.0	43356.0	43522.0	44214.0	45698.0	46339.0	46681.0	47194.0
Switzerland	48182.0	47797.0	47412.0	47027.0	46642.0	46257.0	47160.8	48064.6	48968.4	49872.2	50776.0	51174.8	51573.6	51972.4	52371.2	52770.0	53389.2	54008.4	54627.6	55246.8	55866.0	56184.0	56150.0	56536.0	57218.0	57325.0	57610.0	57998.0	59019.0
Tajikistan	3661.0	3184.0	2707.0	2230.0	1753.0	1276.0	1257.8	1239.6	1221.4	1203.2	1185.0	1292.2	1399.4	1506.6	1613.8	1721.0	1804.4	1887.8	1971.2	2054.6	2138.0	2246.0	2360.0	2476.0	2580.0	2670.0	2785.0	2924.0	3061.0
Tanzania	1546.0	1524.0	1502.0	1480.0	1458.0	1436.0	1461.8	1487.6	1513.4	1539.2	1565.0	1633.8	1702.6	1771.4	1840.2	1909.0	1972.8	2036.6	2100.4	2164.2	2228.0	2329.0	2363.0	2449.0	2537.0	2613.0	2710.0	2809.0	2809.0
Thailand	6653.0	7199.4	7745.8	8292.2	8838.6	9385.0	9346.0	9307.0	9268.0	9229.0	9190.0	9657.4	10124.8	10592.2	11059.6	11527.0	11919.4	12311.8	12704.2	13096.6	13489.0	13537.0	14450.0	14771.0	14852.0	15256.0	15710.0	16286.0	16905.0
Timor Leste	3265.0	3265.0	3265.0	3265.0	3265.0	3265.0	3265.0	3265.0	3265.0	3265.0	3265.0	3912.2	4559.4	5206.6	5853.8	6501.0	7001.8	7502.6	8003.4	8504.2	9005.0	9860.0	10174.0	8887.0	6467.0	7657.0	7566.0	6741.0	6796.0
Togo	1298.0	1271.2	1244.4	1217.6	1190.8	1164.0	1178.2	1192.4	1206.6	1220.8	1235.0	1217.2	1199.4	1181.6	1163.8	1146.0	1165.2	1184.4	1203.6	1222.8	1242.0	1286.0	1335.0	1379.0	1424.0	1467.0	1501.0	1530.0	1565.0
Tonga	3577.0	3715.4	3853.8	3992.2	4130.6	4269.0	4336.6	4404.2	4471.8	4539.4	4607.0	4676.4	4745.8	4815.2	4884.6	4954.0	4961.4	4968.8	4976.2	4983.6	4991.0	5151.0	5239.0	5124.0	5268.0	5477.0	5643.0	5746.0	5696.0
Trinidad and Tobago	10912.0	11305.6	11699.2	12092.8	12486.4	12880.0	13971.2	15062.4	16153.6	17244.8	18336.0	19956.4	21576.8	23197.2	24817.6	26438.0	27402.4	28366.8	29331.2	30295.6	31260.0	30980.0	31180.0	31597.0	31092.0	31460.0	29258.0	28567.0	28647.0
Tunisia	5608.0	5711.2	5814.4	5917.6	6020.8	6124.0	6412.6	6701.2	6989.8	7278.4	7567.0	7813.4	8059.8	8306.2	8552.6	8799.0	9127.4	9455.8	9784.2	10112.6	10441.0	10139.0	10442.0	10639.0	10846.0	10861.0	10877.0	10950.0	11096.0
Turkey	11400.0	11582.0	11764.0	11946.0	12128.0	12310.0	12620.4	12930.8	13241.2	13551.6	13862.0	14351.6	14841.2	15330.8	15820.4	16310.0	16639.8	16969.6	17299.4	17629.2	17959.0	19652.0	20259.0	21610.0	22343.0	23312.0	23664.0	25024.0	25287.0
Turkmenistan	8317.0	7573.8	6830.6	6087.4	5344.2	4601.0	4747.4	4893.8	5040.2	5186.6	5333.0	5565.4	5797.8	6030.2	6262.6	6495.0	7184.4	7873.8	8563.2	9252.6	9942.0	11212.0	12235.0	13236.0	14332.0	14992.0	15649.0	16390.0	17129.0
Tuvalu	2377.0	2431.0	2485.0	2539.0	2593.0	2647.0	2728.0	2809.0	2890.0	2971.0	3052.0	3018.4	2984.8	2951.2	2917.6	2884.0	2904.6	2925.2	2945.8	2966.4	2987.0	3180.0	3028.0	3132.0	3141.0	3389.0	3453.0	3548.0	3593.0
Uganda	773.0	802.8	832.6	862.4	892.2	922.0	951.0	980.0	1009.0	1038.0	1067.0	1105.8	1144.6	1183.4	1222.2	1261.0	1325.8	1390.6	1455.4	1520.2	1585.0	1680.0	1690.0	1695.0	1722.0	1750.0	1767.0	1768.0	1807.0
Ukraine	10464.0	9383.2	8302.4	7221.6	6140.8	5060.0	5007.4	4954.8	4902.2	4849.6	4797.0	5293.4	5789.8	6286.2	6782.6	7279.0	7388.0	7497.0	7606.0	7715.0	7824.0	8282.0	8322.0	8339.0	8243.0	7465.0	7678.0	7907.0	7907.0
United Arab Emirates	112350.0	110357.4	108364.8	106372.2	104379.6	102387.0	102573.2	102759.4	102945.6	103131.8	103318.0	100979.4	98640.8	96302.2	93963.6	91625.0	84372.6	77120.2	69867.8	62615.4	55363.0	56574.0	57852.0	60403.0	62949.0	65789.0	67045.0	66676.0	66616.0
United Kingdom	26675.0	27043.4	27411.8	27780.2	28148.6	28517.0	29444.0	30371.0	31298.0	32225.0	33152.0	33956.0	34760.0	35564.0	36368.0	37172.0	37039.4	36906.8	36774.2	36641.6	36509.0	36820.0	37094.0	37601.0	38419.0	39010.0	39425.0	39862.0	40158.0
United States	36813.0	37284.6	37756.2	38227.8	38699.4	39171.0	40469.0	41767.0	43065.0	44363.0	45661.0	46431.4	47201.8	47972.2	48742.6	49513.0	49506.2	49499.4	49492.6	49485.8	49479.0	49883.0	50632.0	51209.0	52081.0	53188.0	53632.0	54471.0	55681.0
Uruguay	9842.0	10176.2	10510.4	10844.6	11178.8	11513.0	11786.6	12060.2	12333.8	12607.4	12881.0	12903.0	12925.0	12947.0	12969.0	12991.0	13824.6	14658.2	15491.8	16325.4	17159.0	17993.0	18575.0	19376.0	19939.0	19945.0	20210.0	20658.0	20916.0
